Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
87,81,1212,1094,0.465,0.233,38
87,82,1207,1090,0.826,0.413,123
87,83,1216,1088,1.189,0.595,56
87,84,1216,1088,0.000,0.000,93
87,85,1222,1085,0.865,0.433,50
87,86,1222,1085,0.000,0.000,63
87,87,1222,1083,0.258,0.129,105
87,88,1222,1083,0.000,0.000,152
87,89,1222,1083,0.000,0.000,25
87,90,1222,1079,0.516,0.258,78
87,91,1224,1068,1.442,0.721,105
87,92,1224,1062,0.774,0.387,45
87,93,1220,1062,0.516,0.258,85
87,94,1220,1068,0.774,0.387,74
87,95,1222,1068,0.258,0.129,118
87,96,1222,1068,0.000,0.000,200
87,97,1237,1064,2.003,1.001,63
87,98,1239,1060,0.577,0.288,57
87,99,1237,1058,0.365,0.182,36
87,100,1237,1058,0.000,0.000,72
87,101,1227,1047,1.918,0.959,96
87,102,1227,1045,0.258,0.129,61
87,103,1227,1036,1.161,0.581,65
87,104,1224,1036,0.387,0.194,71
87,105,1222,1041,0.695,0.347,70
87,106,1224,1045,0.577,0.288,76
87,107,1224,1045,0.000,0.000,54
87,108,1224,1045,0.000,0.000,106
87,109,1220,1034,1.510,0.755,23
87,110,1216,1021,1.755,0.877,60
88,1,1276,1107,-1.000,-1.000,24
88,2,1271,1122,2.040,1.020,36
88,3,1276,1122,0.645,0.323,154
88,4,1278,1122,0.258,0.129,66
88,5,1278,1120,0.258,0.129,79
88,6,1276,1118,0.365,0.182,22
88,7,1269,1124,1.189,0.595,108
88,8,1263,1130,1.095,0.547,6
88,9,1263,1130,0.000,0.000,124
88,10,1269,1135,1.008,0.504,122
88,11,1271,1133,0.365,0.182,104
88,12,1267,1128,0.826,0.413,66
88,13,1267,1137,1.161,0.581,136
88,14,1271,1137,0.516,0.258,86
88,15,1269,1133,0.577,0.288,255
88,16,1269,1133,0.000,0.000,123
88,17,1269,1133,0.000,0.000,52
88,18,1269,1128,0.645,0.323,74
88,19,1271,1124,0.577,0.288,34
88,20,1274,1128,0.645,0.323,152
88,21,1278,1128,0.516,0.258,57
88,22,1278,1128,0.000,0.000,129
88,23,1278,1128,0.000,0.000,110
88,24,1282,1128,0.516,0.258,136
88,25,1282,1128,0.000,0.000,124
88,26,1284,1130,0.365,0.182,79
88,27,1284,1130,0.000,0.000,104
88,28,1284,1130,0.000,0.000,75
88,29,1282,1130,0.258,0.129,77
88,30,1282,1133,0.387,0.194,10
88,31,1276,1139,1.095,0.547,42
88,32,1276,1139,0.000,0.000,29
88,33,1278,1139,0.258,0.129,26
88,34,1284,1133,1.095,0.547,112
88,35,1282,1133,0.258,0.129,89
88,36,1278,1133,0.516,0.258,99
88,37,1282,1133,0.516,0.258,65
88,38,1284,1130,0.465,0.233,73
88,39,1276,1124,1.290,0.645,78
88,40,1278,1126,0.365,0.182,42
88,41,1278,1128,0.258,0.129,69
88,42,1278,1128,0.000,0.000,62
88,43,1278,1126,0.258,0.129,105
88,44,1271,1124,0.939,0.470,22
88,45,1284,1124,1.677,0.839,33
88,46,1284,1130,0.774,0.387,96
88,47,1286,1130,0.258,0.129,95
88,48,1282,1130,0.516,0.258,119
88,49,1282,1126,0.516,0.258,45
88,50,1289,1122,1.040,0.520,186
88,51,1284,1124,0.695,0.347,90
88,52,1284,1120,0.516,0.258,128
88,53,1280,1120,0.516,0.258,52
88,54,1280,1122,0.258,0.129,92
88,55,1280,1122,0.000,0.000,170
88,56,1280,1122,0.000,0.000,69
88,57,1280,1122,0.000,0.000,47
88,58,1282,1122,0.258,0.129,40
88,59,1286,1122,0.516,0.258,4
88,60,1284,1122,0.258,0.129,100
88,61,1284,1122,0.000,0.000,35
88,62,1280,1115,1.040,0.520,46
88,63,1282,1115,0.258,0.129,81
88,64,1284,1115,0.258,0.129,96
88,65,1284,1115,0.000,0.000,33
88,66,1289,1113,0.695,0.347,42
88,67,1289,1113,0.000,0.000,32
88,68,1289,1109,0.516,0.258,86
88,69,1289,1103,0.774,0.387,90
88,70,1289,1100,0.387,0.194,115
88,71,1289,1094,0.774,0.387,83
88,72,1289,1094,0.000,0.000,99
88,73,1289,1094,0.000,0.000,59
88,74,1286,1083,1.471,0.735,39
88,75,1282,1077,0.930,0.465,28
88,76,1278,1068,1.271,0.635,90
88,77,1278,1068,0.000,0.000,84
88,78,1278,1066,0.258,0.129,61
88,79,1278,1066,0.000,0.000,116
88,80,1278,1062,0.516,0.258,34
88,81,1278,1058,0.516,0.258,97
88,82,1278,1051,0.903,0.452,91
88,83,1274,1047,0.730,0.365,94
88,84,1274,1038,1.161,0.581,34
88,85,1274,1034,0.516,0.258,46
88,86,1259,1036,1.952,0.976,112
88,87,1263,1036,0.516,0.258,35
88,88,1263,1034,0.258,0.129,105
88,89,1263,1026,1.032,0.516,95
88,90,1263,1024,0.258,0.129,63
88,91,1263,1024,0.000,0.000,174
88,92,1259,1009,2.003,1.001,12
88,93,1259,1009,0.000,0.000,37
88,94,1259,1009,0.000,0.000,3
88,95,1259,1009,0.000,0.000,68
88,96,1259,1006,0.387,0.194,53
88,97,1257,996,1.316,0.658,0
88,98,1257,994,0.258,0.129,90
88,99,1250,985,1.471,0.735,0
88,100,1250,983,0.258,0.129,56
88,101,1248,976,0.939,0.470,84
88,102,1248,976,0.000,0.000,55
88,103,1244,976,0.516,0.258,59
88,104,1244,976,0.000,0.000,144
88,105,1242,979,0.465,0.233,41
88,106,1237,981,0.695,0.347,124
88,107,1239,981,0.258,0.129,127
88,108,1237,968,1.697,0.848,215
88,109,1237,959,1.161,0.581,242
88,110,1229,955,1.154,0.577,102
89,1,1370,1152,-1.000,-1.000,90
89,2,1370,1152,0.000,0.000,96
89,3,1370,1152,0.000,0.000,84
89,4,1370,1162,1.290,0.645,102
89,5,1370,1173,1.419,0.710,25
89,6,1363,1175,0.939,0.470,32
89,7,1361,1167,1.064,0.532,92
89,8,1353,1162,1.217,0.608,65
89,9,1353,1162,0.000,0.000,77
89,10,1353,1162,0.000,0.000,49
89,11,1353,1162,0.000,0.000,35
89,12,1353,1171,1.161,0.581,64
89,13,1353,1173,0.258,0.129,62
89,14,1355,1173,0.258,0.129,20
89,15,1359,1173,0.516,0.258,93
89,16,1366,1171,0.939,0.470,23
89,17,1368,1171,0.258,0.129,146
89,18,1366,1169,0.365,0.182,50
89,19,1366,1169,0.000,0.000,154
89,20,1366,1169,0.000,0.000,140
89,21,1361,1167,0.695,0.347,208
89,22,1361,1165,0.258,0.129,171
89,23,1361,1165,0.000,0.000,77
89,24,1361,1165,0.000,0.000,193
89,25,1361,1165,0.000,0.000,216
89,26,1359,1167,0.365,0.182,133
89,27,1359,1167,0.000,0.000,67
89,28,1359,1167,0.000,0.000,142
89,29,1353,1171,0.930,0.465,113
89,30,1355,1171,0.258,0.129,133
89,31,1357,1169,0.365,0.182,52
89,32,1357,1169,0.000,0.000,113
89,33,1357,1167,0.258,0.129,68
89,34,1357,1165,0.258,0.129,205
89,35,1357,1165,0.000,0.000,88
89,36,1357,1165,0.000,0.000,43
89,37,1353,1165,0.516,0.258,90
89,38,1351,1165,0.258,0.129,97
89,39,1348,1173,1.102,0.551,64
89,40,1346,1173,0.258,0.129,193
89,41,1346,1171,0.258,0.129,75
89,42,1344,1167,0.577,0.288,30
89,43,1344,1167,0.000,0.000,106
89,44,1342,1167,0.258,0.129,96
89,45,1338,1167,0.516,0.258,125
89,46,1338,1167,0.000,0.000,145
89,47,1336,1173,0.816,0.408,112
89,48,1336,1173,0.000,0.000,195
89,49,1336,1158,1.935,0.968,110
89,50,1333,1156,0.465,0.233,65
89,51,1331,1158,0.365,0.182,142
89,52,1331,1160,0.258,0.129,173
89,53,1323,1167,1.371,0.686,217
89,54,1321,1167,0.258,0.129,87
89,55,1319,1171,0.577,0.288,118
89,56,1319,1171,0.000,0.000,139
89,57,1319,1169,0.258,0.129,167
89,58,1319,1165,0.516,0.258,134
89,59,1312,1171,1.189,0.595,81
89,60,1312,1171,0.000,0.000,174
89,61,1314,1156,1.952,0.976,88
89,62,1299,1169,2.561,1.280,33
89,63,1299,1169,0.000,0.000,77
89,64,1299,1165,0.516,0.258,42
89,65,1299,1165,0.000,0.000,81
89,66,1299,1156,1.161,0.581,57
89,67,1299,1154,0.258,0.129,43
89,68,1297,1152,0.365,0.182,79
89,69,1297,1150,0.258,0.129,128
89,70,1297,1150,0.000,0.000,87
89,71,1291,1143,1.189,0.595,69
89,72,1291,1143,0.000,0.000,89
89,73,1291,1139,0.516,0.258,96
89,74,1291,1139,0.000,0.000,40
89,75,1291,1137,0.258,0.129,137
89,76,1289,1128,1.189,0.595,78
89,77,1280,1122,1.395,0.698,13
89,78,1280,1120,0.258,0.129,98
89,79,1280,1113,0.903,0.452,53
89,80,1280,1111,0.258,0.129,80
89,81,1280,1107,0.516,0.258,18
89,82,1280,1096,1.419,0.710,112
89,83,1280,1092,0.516,0.258,118
89,84,1282,1083,1.189,0.595,27
89,85,1282,1077,0.774,0.387,134
89,86,1282,1075,0.258,0.129,61
89,87,1282,1068,0.903,0.452,46
89,88,1282,1068,0.000,0.000,102
89,89,1282,1068,0.000,0.000,72
89,90,1282,1068,0.000,0.000,234
89,91,1280,1060,1.064,0.532,176
89,92,1280,1060,0.000,0.000,146
89,93,1280,1060,0.000,0.000,163
89,94,1280,1058,0.258,0.129,59
89,95,1280,1058,0.000,0.000,106
89,96,1280,1051,0.903,0.452,178
89,97,1280,1051,0.000,0.000,99
89,98,1280,1045,0.774,0.387,71
89,99,1282,1034,1.442,0.721,180
89,100,1282,1032,0.258,0.129,64
89,101,1280,1024,1.064,0.532,165
89,102,1276,1021,0.645,0.323,152
89,103,1276,1021,0.000,0.000,187
89,104,1276,1017,0.516,0.258,12
89,105,1276,1015,0.258,0.129,133
89,106,1274,1009,0.816,0.408,112
89,107,1271,1009,0.387,0.194,107
89,108,1271,996,1.677,0.839,25
89,109,1269,996,0.258,0.129,115
89,110,1265,994,0.577,0.288,78
90,1,1481,1162,-1.000,-1.000,129
90,2,1481,1162,0.000,0.000,39
90,3,1481,1162,0.000,0.000,71
90,4,1481,1162,0.000,0.000,57
90,5,1481,1162,0.000,0.000,28
90,6,1466,1158,2.003,1.001,8
90,7,1466,1158,0.000,0.000,91
90,8,1468,1158,0.258,0.129,87
90,9,1468,1158,0.000,0.000,188
90,10,1468,1158,0.000,0.000,64
90,11,1468,1158,0.000,0.000,171
90,12,1468,1158,0.000,0.000,72
90,13,1468,1158,0.000,0.000,67
90,14,1468,1158,0.000,0.000,113
90,15,1468,1158,0.000,0.000,139
90,16,1468,1158,0.000,0.000,15
90,17,1468,1158,0.000,0.000,61
90,18,1468,1158,0.000,0.000,84
90,19,1468,1158,0.000,0.000,16
90,20,1468,1158,0.000,0.000,113
90,21,1468,1158,0.000,0.000,34
90,22,1468,1158,0.000,0.000,32
90,23,1468,1158,0.000,0.000,54
90,24,1468,1158,0.000,0.000,4
90,25,1468,1158,0.000,0.000,79
90,26,1468,1158,0.000,0.000,7
90,27,1468,1158,0.000,0.000,41
90,28,1468,1158,0.000,0.000,99
90,29,1468,1158,0.000,0.000,136
90,30,1466,1182,3.107,1.553,121
90,31,1466,1182,0.000,0.000,49
90,32,1466,1182,0.000,0.000,125
90,33,1455,1173,1.833,0.917,66
90,34,1464,1173,1.161,0.581,146
90,35,1466,1175,0.365,0.182,163
90,36,1466,1173,0.258,0.129,116
90,37,1457,1169,1.271,0.635,89
90,38,1468,1173,1.510,0.755,161
90,39,1472,1173,0.516,0.258,89
90,40,1466,1177,0.930,0.465,120
90,41,1466,1175,0.258,0.129,74
90,42,1466,1175,0.000,0.000,71
90,43,1462,1173,0.577,0.288,178
90,44,1466,1175,0.577,0.288,90
90,45,1468,1173,0.365,0.182,30
90,46,1468,1173,0.000,0.000,77
90,47,1460,1173,1.032,0.516,112
90,48,1464,1171,0.577,0.288,108
90,49,1466,1177,0.816,0.408,143
90,50,1466,1180,0.387,0.194,54
90,51,1466,1180,0.000,0.000,185
90,52,1466,1180,0.000,0.000,135
90,53,1462,1180,0.516,0.258,172
90,54,1457,1180,0.645,0.323,165
90,55,1457,1180,0.000,0.000,153
90,56,1457,1180,0.000,0.000,209
90,57,1453,1182,0.577,0.288,167
90,58,1457,1180,0.577,0.288,130
90,59,1455,1177,0.465,0.233,129
90,60,1455,1177,0.000,0.000,39
90,61,1451,1180,0.645,0.323,91
90,62,1451,1180,0.000,0.000,51
90,63,1449,1182,0.365,0.182,139
90,64,1449,1182,0.000,0.000,194
90,65,1449,1182,0.000,0.000,143
90,66,1447,1182,0.258,0.129,174
90,67,1447,1182,0.000,0.000,241
90,68,1447,1182,0.000,0.000,102
90,69,1449,1182,0.258,0.129,185
90,70,1447,1173,1.189,0.595,85
90,71,1445,1175,0.365,0.182,43
90,72,1445,1175,0.000,0.000,58
90,73,1445,1175,0.000,0.000,156
90,74,1445,1175,0.000,0.000,50
90,75,1440,1177,0.695,0.347,137
90,76,1440,1177,0.000,0.000,244
90,77,1438,1177,0.258,0.129,142
90,78,1434,1177,0.516,0.258,137
90,79,1434,1177,0.000,0.000,88
90,80,1434,1171,0.774,0.387,126
90,81,1434,1171,0.000,0.000,45
90,82,1434,1169,0.258,0.129,194
90,83,1430,1162,1.040,0.520,64
90,84,1421,1152,1.736,0.868,113
90,85,1408,1145,1.905,0.952,82
90,86,1404,1145,0.516,0.258,108
90,87,1404,1145,0.000,0.000,216
90,88,1404,1145,0.000,0.000,160
90,89,1404,1147,0.258,0.129,195
90,90,1393,1143,1.510,0.755,140
90,91,1391,1141,0.365,0.182,95
90,92,1383,1137,1.154,0.577,175
90,93,1383,1128,1.161,0.581,53
90,94,1383,1128,0.000,0.000,55
90,95,1368,1126,1.952,0.976,53
90,96,1372,1122,0.730,0.365,104
90,97,1368,1113,1.271,0.635,122
90,98,1368,1109,0.516,0.258,40
90,99,1366,1113,0.577,0.288,99
90,100,1366,1118,0.645,0.323,92
90,101,1366,1113,0.645,0.323,49
90,102,1366,1113,0.000,0.000,182
90,103,1363,1111,0.465,0.233,89
90,104,1357,1111,0.774,0.387,98
90,105,1353,1105,0.930,0.465,16
90,106,1353,1105,0.000,0.000,40
90,107,1351,1092,1.697,0.848,135
90,108,1353,1088,0.577,0.288,68
90,109,1353,1088,0.000,0.000,40
90,110,1357,1085,0.645,0.323,54
91,1,1333,1203,-1.000,-1.000,128
91,2,1333,1203,0.000,0.000,40
91,3,1327,1207,0.930,0.465,59
91,4,1331,1207,0.516,0.258,124
91,5,1331,1209,0.258,0.129,181
91,6,1319,1218,1.935,0.968,114
91,7,1319,1218,0.000,0.000,91
91,8,1319,1212,0.774,0.387,58
91,9,1319,1216,0.516,0.258,84
91,10,1321,1220,0.577,0.288,131
91,11,1325,1220,0.516,0.258,53
91,12,1325,1220,0.000,0.000,108
91,13,1325,1220,0.000,0.000,87
91,14,1327,1218,0.365,0.182,63
91,15,1327,1218,0.000,0.000,137
91,16,1327,1218,0.000,0.000,119
91,17,1329,1218,0.258,0.129,62
91,18,1329,1218,0.000,0.000,112
91,19,1329,1218,0.000,0.000,150
91,20,1327,1222,0.577,0.288,42
91,21,1329,1222,0.258,0.129,109
91,22,1329,1216,0.774,0.387,44
91,23,1329,1216,0.000,0.000,80
91,24,1333,1216,0.516,0.258,99
91,25,1338,1216,0.645,0.323,73
91,26,1336,1216,0.258,0.129,88
91,27,1327,1216,1.161,0.581,76
91,28,1327,1216,0.000,0.000,54
91,29,1327,1218,0.258,0.129,101
91,30,1327,1227,1.161,0.581,56
91,31,1327,1227,0.000,0.000,63
91,32,1329,1227,0.258,0.129,113
91,33,1325,1227,0.516,0.258,117
91,34,1323,1224,0.465,0.233,63
91,35,1319,1222,0.577,0.288,93
91,36,1319,1222,0.000,0.000,63
91,37,1323,1220,0.577,0.288,99
91,38,1321,1224,0.577,0.288,125
91,39,1321,1224,0.000,0.000,89
91,40,1321,1231,0.903,0.452,118
91,41,1321,1231,0.000,0.000,177
91,42,1321,1231,0.000,0.000,111
91,43,1314,1222,1.471,0.735,100
91,44,1314,1224,0.258,0.129,75
91,45,1321,1231,1.277,0.639,103
91,46,1323,1231,0.258,0.129,79
91,47,1321,1235,0.577,0.288,63
91,48,1321,1235,0.000,0.000,105
91,49,1319,1229,0.816,0.408,91
91,50,1314,1229,0.645,0.323,110
91,51,1312,1231,0.365,0.182,154
91,52,1312,1231,0.000,0.000,61
91,53,1310,1233,0.365,0.182,105
91,54,1306,1233,0.516,0.258,157
91,55,1306,1233,0.000,0.000,48
91,56,1291,1224,2.257,1.128,172
91,57,1291,1224,0.000,0.000,95
91,58,1291,1224,0.000,0.000,243
91,59,1289,1222,0.365,0.182,149
91,60,1289,1220,0.258,0.129,198
91,61,1282,1220,0.903,0.452,111
91,62,1282,1222,0.258,0.129,255
91,63,1282,1222,0.000,0.000,228
91,64,1282,1222,0.000,0.000,172
91,65,1282,1222,0.000,0.000,255
91,66,1278,1222,0.516,0.258,101
91,67,1278,1222,0.000,0.000,60
91,68,1282,1218,0.730,0.365,207
91,69,1274,1220,1.064,0.532,111
91,70,1274,1220,0.000,0.000,59
91,71,1274,1220,0.000,0.000,44
91,72,1271,1220,0.387,0.194,66
91,73,1269,1218,0.365,0.182,79
91,74,1267,1218,0.258,0.129,132
91,75,1265,1216,0.365,0.182,187
91,76,1259,1214,0.816,0.408,141
91,77,1259,1214,0.000,0.000,93
91,78,1252,1212,0.939,0.470,171
91,79,1252,1209,0.387,0.194,160
91,80,1252,1203,0.774,0.387,147
91,81,1250,1197,0.816,0.408,255
91,82,1250,1197,0.000,0.000,190
91,83,1250,1190,0.903,0.452,45
91,84,1250,1190,0.000,0.000,127
91,85,1250,1184,0.774,0.387,191
91,86,1250,1184,0.000,0.000,114
91,87,1248,1182,0.365,0.182,75
91,88,1248,1180,0.258,0.129,116
91,89,1246,1175,0.695,0.347,90
91,90,1246,1171,0.516,0.258,194
91,91,1246,1171,0.000,0.000,152
91,92,1246,1171,0.000,0.000,72
91,93,1246,1169,0.258,0.129,133
91,94,1246,1169,0.000,0.000,50
91,95,1246,1169,0.000,0.000,69
91,96,1246,1169,0.000,0.000,115
91,97,1250,1162,1.040,0.520,21
91,98,1250,1162,0.000,0.000,61
91,99,1259,1152,1.736,0.868,115
91,100,1259,1147,0.645,0.323,80
91,101,1261,1145,0.365,0.182,55
91,102,1263,1137,1.064,0.532,25
91,103,1263,1135,0.258,0.129,117
91,104,1265,1126,1.189,0.595,92
91,105,1263,1130,0.577,0.288,255
91,106,1263,1130,0.000,0.000,81
91,107,1265,1130,0.258,0.129,23
91,108,1265,1130,0.000,0.000,44
91,109,1263,1126,0.577,0.288,101
91,110,1263,1124,0.258,0.129,96
92,1,1265,1224,-1.000,-1.000,94
92,2,1265,1224,0.000,0.000,47
92,3,1261,1229,0.826,0.413,210
92,4,1263,1235,0.816,0.408,84
92,5,1263,1235,0.000,0.000,70
92,6,1263,1233,0.258,0.129,101
92,7,1261,1231,0.365,0.182,78
92,8,1259,1231,0.258,0.129,76
92,9,1259,1235,0.516,0.258,23
92,10,1254,1237,0.695,0.347,66
92,11,1252,1242,0.695,0.347,16
92,12,1259,1244,0.939,0.470,132
92,13,1261,1244,0.258,0.129,43
92,14,1261,1244,0.000,0.000,90
92,15,1263,1239,0.695,0.347,81
92,16,1263,1239,0.000,0.000,50
92,17,1261,1239,0.258,0.129,78
92,18,1261,1237,0.258,0.129,95
92,19,1254,1233,1.040,0.520,127
92,20,1261,1233,0.903,0.452,79
92,21,1263,1233,0.258,0.129,62
92,22,1265,1239,0.816,0.408,38
92,23,1269,1239,0.516,0.258,84
92,24,1269,1239,0.000,0.000,79
92,25,1269,1239,0.000,0.000,103
92,26,1269,1237,0.258,0.129,87
92,27,1271,1235,0.365,0.182,84
92,28,1263,1231,1.154,0.577,102
92,29,1265,1231,0.258,0.129,58
92,30,1263,1233,0.365,0.182,21
92,31,1263,1233,0.000,0.000,22
92,32,1263,1235,0.258,0.129,115
92,33,1263,1235,0.000,0.000,99
92,34,1263,1237,0.258,0.129,124
92,35,1263,1237,0.000,0.000,62
92,36,1263,1237,0.000,0.000,57
92,37,1263,1237,0.000,0.000,50
92,38,1263,1237,0.000,0.000,16
92,39,1263,1237,0.000,0.000,68
92,40,1263,1237,0.000,0.000,43
92,41,1263,1237,0.000,0.000,34
92,42,1263,1237,0.000,0.000,131
92,43,1263,1237,0.000,0.000,32
92,44,1261,1237,0.258,0.129,123
92,45,1252,1227,1.736,0.868,16
92,46,1252,1227,0.000,0.000,57
92,47,1252,1227,0.000,0.000,102
92,48,1250,1227,0.258,0.129,44
92,49,1250,1227,0.000,0.000,30
92,50,1250,1227,0.000,0.000,40
92,51,1250,1229,0.258,0.129,46
92,52,1244,1235,1.095,0.547,95
92,53,1244,1235,0.000,0.000,100
92,54,1244,1235,0.000,0.000,7
92,55,1244,1235,0.000,0.000,59
92,56,1244,1233,0.258,0.129,34
92,57,1244,1231,0.258,0.129,33
92,58,1244,1229,0.258,0.129,129
92,59,1244,1229,0.000,0.000,107
92,60,1244,1229,0.000,0.000,73
92,61,1244,1229,0.000,0.000,17
92,62,1242,1227,0.365,0.182,2
92,63,1242,1227,0.000,0.000,47
92,64,1242,1224,0.387,0.194,12
92,65,1242,1224,0.000,0.000,21
92,66,1242,1224,0.000,0.000,82
92,67,1237,1222,0.695,0.347,101
92,68,1235,1222,0.258,0.129,82
92,69,1233,1222,0.258,0.129,113
92,70,1231,1222,0.258,0.129,52
92,71,1227,1220,0.577,0.288,65
92,72,1218,1214,1.395,0.698,88
92,73,1214,1212,0.577,0.288,81
92,74,1212,1212,0.258,0.129,141
92,75,1212,1212,0.000,0.000,67
92,76,1212,1214,0.258,0.129,211
92,77,1214,1214,0.258,0.129,104
92,78,1212,1212,0.365,0.182,62
92,79,1207,1209,0.752,0.376,105
92,80,1207,1209,0.000,0.000,90
92,81,1207,1199,1.290,0.645,105
92,82,1209,1201,0.365,0.182,72
92,83,1212,1201,0.387,0.194,73
92,84,1212,1201,0.000,0.000,160
92,85,1214,1192,1.189,0.595,99
92,86,1214,1192,0.000,0.000,70
92,87,1214,1192,0.000,0.000,69
92,88,1214,1188,0.516,0.258,84
92,89,1214,1188,0.000,0.000,89
92,90,1214,1188,0.000,0.000,156
92,91,1214,1188,0.000,0.000,78
92,92,1218,1195,1.040,0.520,83
92,93,1220,1199,0.577,0.288,72
92,94,1222,1199,0.258,0.129,66
92,95,1227,1195,0.826,0.413,45
92,96,1227,1190,0.645,0.323,167
92,97,1227,1186,0.516,0.258,97
92,98,1227,1186,0.000,0.000,198
92,99,1227,1186,0.000,0.000,89
92,100,1227,1186,0.000,0.000,43
92,101,1227,1184,0.258,0.129,15
92,102,1227,1184,0.000,0.000,62
92,103,1229,1177,0.939,0.470,73
92,104,1229,1177,0.000,0.000,36
92,105,1229,1177,0.000,0.000,68
92,106,1229,1177,0.000,0.000,79
92,107,1229,1177,0.000,0.000,16
92,108,1229,1177,0.000,0.000,101
92,109,1229,1177,0.000,0.000,23
92,110,1229,1177,0.000,0.000,62
93,1,1094,1269,-1.000,-1.000,87
93,2,1094,1269,0.000,0.000,47
93,3,1085,1278,1.642,0.821,125
93,4,1094,1278,1.161,0.581,128
93,5,1092,1278,0.258,0.129,80
93,6,1092,1278,0.000,0.000,72
93,7,1088,1278,0.516,0.258,70
93,8,1088,1276,0.258,0.129,141
93,9,1090,1271,0.695,0.347,95
93,10,1090,1271,0.000,0.000,113
93,11,1090,1271,0.000,0.000,86
93,12,1090,1271,0.000,0.000,109
93,13,1088,1278,0.939,0.470,74
93,14,1088,1278,0.000,0.000,119
93,15,1085,1280,0.465,0.233,142
93,16,1085,1280,0.000,0.000,60
93,17,1085,1280,0.000,0.000,64
93,18,1090,1282,0.695,0.347,48
93,19,1090,1282,0.000,0.000,142
93,20,1092,1284,0.365,0.182,50
93,21,1094,1284,0.258,0.129,171
93,22,1094,1284,0.000,0.000,59
93,23,1096,1284,0.258,0.129,51
93,24,1096,1284,0.000,0.000,128
93,25,1083,1271,2.372,1.186,77
93,26,1083,1271,0.000,0.000,95
93,27,1085,1276,0.695,0.347,73
93,28,1088,1278,0.465,0.233,130
93,29,1094,1280,0.816,0.408,52
93,30,1094,1280,0.000,0.000,20
93,31,1094,1284,0.516,0.258,158
93,32,1094,1284,0.000,0.000,46
93,33,1096,1282,0.365,0.182,25
93,34,1092,1280,0.577,0.288,72
93,35,1094,1280,0.258,0.129,66
93,36,1096,1278,0.365,0.182,100
93,37,1096,1280,0.258,0.129,91
93,38,1096,1280,0.000,0.000,28
93,39,1094,1278,0.365,0.182,149
93,40,1094,1276,0.258,0.129,83
93,41,1094,1274,0.258,0.129,22
93,42,1094,1274,0.000,0.000,43
93,43,1096,1274,0.258,0.129,44
93,44,1094,1274,0.258,0.129,129
93,45,1096,1274,0.258,0.129,44
93,46,1098,1278,0.577,0.288,71
93,47,1098,1280,0.258,0.129,154
93,48,1098,1280,0.000,0.000,24
93,49,1098,1280,0.000,0.000,44
93,50,1083,1267,2.561,1.280,5
93,51,1083,1267,0.000,0.000,23
93,52,1085,1267,0.258,0.129,30
93,53,1085,1269,0.258,0.129,14
93,54,1090,1271,0.695,0.347,65
93,55,1090,1271,0.000,0.000,85
93,56,1090,1271,0.000,0.000,48
93,57,1090,1271,0.000,0.000,35
93,58,1090,1271,0.000,0.000,73
93,59,1090,1271,0.000,0.000,94
93,60,1088,1278,0.939,0.470,31
93,61,1088,1280,0.258,0.129,47
93,62,1083,1280,0.645,0.323,97
93,63,1077,1276,0.930,0.465,103
93,64,1077,1276,0.000,0.000,84
93,65,1075,1276,0.258,0.129,70
93,66,1075,1276,0.000,0.000,53
93,67,1071,1274,0.577,0.288,75
93,68,1071,1274,0.000,0.000,75
93,69,1066,1276,0.695,0.347,125
93,70,1060,1280,0.930,0.465,79
93,71,1060,1280,0.000,0.000,77
93,72,1060,1286,0.774,0.387,64
93,73,1060,1291,0.645,0.323,58
93,74,1060,1291,0.000,0.000,41
93,75,1060,1291,0.000,0.000,125
93,76,1060,1291,0.000,0.000,50
93,77,1060,1293,0.258,0.129,193
93,78,1058,1308,1.952,0.976,2
93,79,1056,1306,0.365,0.182,29
93,80,1056,1295,1.419,0.710,113
93,81,1056,1308,1.677,0.839,38
93,82,1051,1306,0.695,0.347,129
93,83,1051,1306,0.000,0.000,90
93,84,1053,1310,0.577,0.288,120
93,85,1058,1312,0.695,0.347,95
93,86,1060,1312,0.258,0.129,120
93,87,1058,1316,0.577,0.288,119
93,88,1058,1319,0.387,0.194,98
93,89,1056,1321,0.365,0.182,58
93,90,1056,1325,0.516,0.258,102
93,91,1056,1338,1.677,0.839,35
93,92,1060,1340,0.577,0.288,48
93,93,1068,1340,1.032,0.516,28
93,94,1068,1346,0.774,0.387,62
93,95,1068,1346,0.000,0.000,44
93,96,1068,1348,0.258,0.129,26
93,97,1068,1351,0.387,0.194,107
93,98,1068,1355,0.516,0.258,25
93,99,1071,1372,2.227,1.113,29
93,100,1075,1376,0.730,0.365,36
93,101,1073,1385,1.189,0.595,33
93,102,1073,1389,0.516,0.258,10
93,103,1073,1391,0.258,0.129,33
93,104,1071,1391,0.258,0.129,14
93,105,1071,1391,0.000,0.000,30
